Car.WheelSpd_FL,Car.WheelSpd_FR,Car.WheelSpd_RL,Car.WheelSpd_RR,Car.ax,Car.v,Time,,,,
C1,C1,C1,C1,C1,C1,C1,,,,
rad/s,rad/s,rad/s,rad/s,m/s^2,m/s,s,,,Dist,Time
83.45584869,83.23783875,83.49181366,83.56637573,-5.663755417,30.0113945,12.861,,,,
83.19340515,82.99494171,83.21688843,83.30236053,-5.673001766,29.95474815,12.871,,,,
82.92163086,82.74404144,82.94501495,83.04042053,-5.679096222,29.89803123,12.881,,,,
82.67741394,82.49325562,82.67510986,82.77952576,-5.681983948,29.84127426,12.891,,,,
82.41683197,82.24736786,82.40945435,82.52198792,-5.68153429,29.78450775,12.901,,,,
82.17163849,82.00817871,82.16764069,82.26241302,-5.678712368,29.72776031,12.911,,,,
81.92047882,81.75985718,81.93247986,82.00352478,-5.669864178,29.67106247,12.921,,,,
81.67671204,81.52052307,81.69355011,81.76761627,-5.661441326,29.61444855,12.931,,,,
81.43438721,81.28456879,81.45011902,81.52875519,-5.649331093,29.55794144,12.941,,,,
81.19750214,81.05123138,81.20463562,81.28829193,-5.635545731,29.5015564,12.951,,,,
80.96331024,80.8180542,80.95824432,81.04671478,-5.620893002,29.44530869,12.961,,,,
80.73033905,80.58835602,80.72555542,80.80300903,-5.606130123,29.38920212,12.971,,,,
80.50061035,80.36431885,80.50422668,80.57142639,-5.592291355,29.33323097,12.981,,,,
80.27194214,80.13961029,80.27774811,80.34729004,-5.576449394,29.27738953,12.991,,,,
80.04772949,79.91747284,80.04721069,80.12012482,-5.564907551,29.22167587,13.001,,,,
79.8274765,79.69747925,79.81360626,79.89027405,-5.55190134,29.16609001,13.011,,,,
79.61219788,79.47636414,79.60035706,79.65885925,-5.541175842,29.11061859,13.021,,,,
79.39334106,79.26877594,79.38618469,79.44644165,-5.53156805,29.05524254,13.031,,,,
79.17320251,79.05905151,79.16662598,79.22974396,-5.523238659,28.9999485,13.041,,,,
78.96520996,78.84643555,78.94273376,79.00934601,-5.516088486,28.94472504,13.051,,,,
78.75249481,78.64177704,78.73480225,78.79237366,-5.510858059,28.8895607,13.061,,,,
78.54582214,78.43802643,78.5282135,78.58805084,-5.50814724,28.8344326,13.071,,,,
78.33766174,78.2362442,78.31572723,78.37876892,-5.505884647,28.77932358,13.081,,,,
78.1360321,78.03566742,78.09875488,78.16540527,-5.50439024,28.72423363,13.091,,,,
77.92197418,77.83974457,77.90171051,77.95889282,-5.502966881,28.6691494,13.101,,,,
77.73596954,77.62983704,77.69981384,77.75904083,-5.506864071,28.614048,13.111,,,,
77.53421783,77.44398499,77.49314117,77.55453491,-5.508210182,28.55893135,13.121,,,,
77.3325119,77.24740601,77.29077911,77.34492493,-5.510415554,28.50379944,13.131,,,,
77.15119934,77.04308319,77.10092163,77.15534973,-5.512891293,28.44863701,13.141,,,,
76.95773315,76.86621857,76.9068985,76.96141052,-5.519461632,28.3934288,13.151,,,,
76.75541687,76.67887115,76.70864105,76.76288605,-5.52414465,28.33817863,13.161,,,,
76.55880737,76.48197174,76.5105896,76.56089783,-5.52968359,28.28288269,13.171,,,,
76.38450623,76.29223633,76.32859802,76.37661743,-5.535556793,28.22753334,13.181,,,,
76.19955444,76.11732483,76.14428711,76.18939209,-5.540915489,28.17212677,13.191,,,,
76.00670624,75.93255615,75.95597076,75.99751282,-5.545776367,28.11667442,13.201,,,,
75.80664063,75.73890686,75.76230621,75.79962921,-5.550168991,28.06117821,13.211,,,,
75.63195038,75.56321716,75.58400726,75.62225342,-5.554970264,28.00563812,13.221,,,,
75.45424652,75.38705444,75.40939331,75.44159698,-5.55870533,27.95005989,13.231,,,,
75.26714325,75.19972229,75.22988892,75.25510406,-5.561293125,27.89445114,13.241,,,,
75.08240509,75.01696777,75.04440308,75.0619278,-5.563009262,27.83882332,13.251,,,,
74.90937042,74.83843231,74.85908508,74.86830139,-5.5632267,27.78318787,13.261,,,,
74.72140503,74.65693665,74.67591095,74.69773102,-5.563717842,27.72755051,13.271,,,,
74.55301666,74.48700714,74.50819397,74.52114105,-5.563705444,27.67190933,13.281,,,,
74.37705231,74.30331421,74.33708954,74.33975983,-5.559990406,27.61627769,13.291,,,,
74.19871521,74.13710022,74.16205597,74.15369415,-5.558884621,27.56067085,13.301,,,,
74.02431488,73.96338654,73.98391724,73.97610474,-5.554890156,27.50509834,13.311,,,,
73.85042572,73.79229736,73.79988861,73.81177521,-5.551133156,27.44956207,13.321,,,,
73.6760788,73.62332153,73.6286087,73.64274597,-5.54684639,27.39406776,13.331,,,,
73.50375366,73.44948578,73.46411133,73.46643829,-5.542597294,27.33861351,13.341,,,,
73.32952118,73.28555298,73.29641724,73.2855835,-5.537587166,27.28320122,13.351,,,,
73.16376495,73.10987091,73.12327576,73.11688232,-5.53078413,27.22783852,13.361,,,,
72.98729706,72.94906616,72.9444809,72.95626831,-5.528475285,27.17251587,13.371,,,,
72.82557678,72.77817535,72.77961731,72.78907776,-5.52451849,27.11723709,13.381,,,,
72.65048218,72.61515045,72.62003326,72.61591339,-5.520711899,27.06199265,13.391,,,,
72.48632813,72.44766998,72.4553299,72.43616486,-5.517052174,27.00678253,13.401,,,,
72.31227875,72.28264618,72.28617859,72.27271271,-5.513895035,26.95160866,13.411,,,,
72.15107727,72.11525726,72.10906982,72.11226654,-5.511678696,26.89645767,13.421,,,,
71.98105621,71.95124817,71.94018555,71.9488678,-5.509420395,26.84132957,13.431,,,,
71.81359863,71.78380585,71.78188324,71.77602386,-5.508611679,26.78621292,13.441,,,,
71.65131378,71.62442017,71.62211609,71.59976959,-5.507287025,26.73110771,13.451,,,,
71.4750061,71.45044708,71.45380402,71.44489288,-5.50725317,26.67601204,13.461,,,,
71.32150269,71.29262543,71.27902985,71.28544617,-5.507294178,26.62091064,13.471,,,,
71.15517426,71.12541199,71.11799622,71.12188721,-5.507641315,26.56581306,13.481,,,,
70.98978424,70.96212006,70.96201324,70.94895935,-5.508665085,26.51070595,13.491,,,,
70.83620453,70.80416107,70.80368805,70.78696442,-5.509115696,26.45559311,13.501,,,,
70.67054749,70.63349152,70.63764191,70.63339233,-5.510635376,26.40047073,13.511,,,,
70.51237488,70.48174286,70.46533203,70.47470093,-5.511899471,26.3453331,13.521,,,,
70.35824585,70.31880188,70.30026245,70.31408691,-5.51290369,26.29018593,13.531,,,,
70.19268799,70.15245819,70.14968872,70.14467621,-5.515313625,26.2350235,13.541,,,,
70.03543854,70.00537109,69.9929657,69.9941864,-5.517557144,26.17984009,13.551,,,,
69.88652039,69.8425293,69.83196259,69.84354401,-5.519370556,26.1246357,13.561,,,,
69.72480011,69.68388367,69.66508484,69.68745422,-5.520933628,26.06941795,13.571,,,,
69.56491089,69.5333252,69.49486542,69.52768707,-5.52205658,26.01418495,13.581,,,,
69.41594696,69.36477661,69.34497833,69.36289215,-5.523470879,25.95894432,13.591,,,,
69.25188446,69.22019958,69.19659424,69.2027359,-5.525043011,25.90368652,13.601,,,,
69.0940094,69.06578064,69.04101563,69.05344391,-5.526699543,25.84841347,13.611,,,,
68.94780731,68.90339661,68.88051605,68.90026855,-5.527274132,25.79313278,13.621,,,,
68.78361511,68.75744629,68.71666718,68.74377441,-5.527114868,25.73784828,13.631,,,,
68.63456726,68.5923996,68.54903412,68.58304596,-5.526788712,25.6825676,13.641,,,,
68.47795868,68.44953918,68.40530396,68.41764832,-5.526655674,25.62728882,13.651,,,,
68.30834198,68.29207611,68.25796509,68.26727295,-5.526898861,25.57201385,13.661,,,,
68.16780853,68.13866425,68.10350037,68.11658478,-5.526452541,25.51673508,13.671,,,,
68.00814819,67.9872818,67.94561005,67.96305084,-5.524853706,25.46146774,13.681,,,,
67.85381317,67.83007813,67.78194427,67.80365753,-5.52304554,25.40621758,13.691,,,,
67.69821167,67.67866516,67.61714935,67.64273071,-5.52065897,25.35098839,13.701,,,,
67.54259491,67.52099609,67.46907806,67.48834229,-5.519392014,25.29577827,13.711,,,,
67.39430237,67.37319946,67.32193756,67.34303284,-5.51824522,25.2405777,13.721,,,,
67.23124695,67.2097168,67.16823578,67.19124603,-5.516408443,25.18539238,13.731,,,,
67.08379364,67.06390381,67.00908661,67.03391266,-5.514084339,25.13022614,13.741,,,,
66.92489624,66.9010849,66.84706879,66.87345886,-5.511680603,25.07508278,13.751,,,,
66.77989197,66.75871277,66.70259857,66.72356415,-5.510272503,25.0199604,13.761,,,,
66.6281662,66.59976959,66.55774689,66.57870483,-5.509445667,24.96484566,13.771,,,,
66.4701004,66.45115662,66.40525055,66.42619324,-5.508042812,24.90974236,13.781,,,,
66.32660675,66.29698181,66.24981689,66.27059937,-5.505975723,24.85465622,13.791,,,,
66.16818237,66.14933014,66.08995056,66.11035156,-5.502186298,24.79958725,13.801,,,,
66.02688599,65.99408722,65.92900085,65.9487381,-5.5026474,24.74453354,13.811,,,,
65.86567688,65.84940338,65.77761078,65.79918671,-5.501965523,24.68949318,13.821,,,,
65.72426605,65.69971466,65.63430786,65.65426636,-5.502326488,24.63445282,13.831,,,,
65.57611847,65.54268646,65.48600769,65.5038681,-5.501943111,24.57941437,13.841,,,,
65.41474152,65.40218353,65.332901,65.34829712,-5.498979092,24.52437973,13.851,,,,
65.27505493,65.24091339,65.17642975,65.18906403,-5.500244141,24.46935463,13.861,,,,
65.11434174,65.10229492,65.01746368,65.02703857,-5.499504566,24.41433525,13.871,,,,
64.97737122,64.94482422,64.87749481,64.88639069,-5.500243664,24.35931969,13.881,,,,
64.83009338,64.79875946,64.73475647,64.7395401,-5.500892639,24.30429649,13.891,,,,
64.6676712,64.65382385,64.58720398,64.58740234,-5.500781059,24.24926949,13.901,,,,
64.52954102,64.49510956,64.43440247,64.42964935,-5.498468399,24.19424438,13.911,,,,
64.37501526,64.35475922,64.27954102,64.26950836,-5.500107288,24.1392231,13.921,,,,
64.22373962,64.19785309,64.12876892,64.12839508,-5.500747681,24.08420372,13.931,,,,
64.0835495,64.05485535,63.98929214,63.98334503,-5.501843929,24.0291729,13.941,,,,
63.9282341,63.90874481,63.84597015,63.83330154,-5.502034664,23.97413826,13.951,,,,
63.77396393,63.74854279,63.69573593,63.67565536,-5.502042294,23.91910172,13.961,,,,
63.6296463,63.60961914,63.54305649,63.51515198,-5.501460552,23.86406708,13.971,,,,
63.4701767,63.45441818,63.38634872,63.37792969,-5.502408981,23.80903625,13.981,,,,
63.31803131,63.3001976,63.24573135,63.23006821,-5.502873898,23.75399971,13.991,,,,
63.17421722,63.15668106,63.10252762,63.07796478,-5.502575874,23.69895744,14.001,,,,
63.01604462,62.99772644,62.95404816,62.92253113,-5.502708912,23.64391899,14.011,,,,
62.87287521,62.85584641,62.79687119,62.78574371,-5.502085209,23.58888435,14.021,,,,
62.72527313,62.70347214,62.64424896,62.64598083,-5.501493454,23.53385353,14.031,,,,
62.56563568,62.55129623,62.50375748,62.49583817,-5.501720428,23.47882271,14.041,,,,
62.43125534,62.4079361,62.36052322,62.34075928,-5.500775337,23.4237957,14.051,,,,
62.28031158,62.24724197,62.212677,62.18906021,-5.499680996,23.36878014,14.061,,,,
62.13002777,62.11193848,62.05648804,62.05099869,-5.499319077,23.31377029,14.071,,,,
61.98826218,61.95632935,61.90198517,61.91005707,-5.498047352,23.25876808,14.081,,,,
61.83089066,61.81532288,61.76380157,61.7600174,-5.497653961,23.20377541,14.091,,,,
61.69144058,61.66717911,61.62222672,61.60427094,-5.496502399,23.14879036,14.101,,,,
61.54268265,61.51794434,61.47536087,61.4572525,-5.495343208,23.09381676,14.111,,,,
61.39041519,61.37672806,61.3210144,61.31916428,-5.494617462,23.03885269,14.121,,,,
61.25136948,61.2200737,61.16458893,61.17724609,-5.491889477,22.98389626,14.131,,,,
61.09424973,61.08441925,61.02876663,61.02761459,-5.492604256,22.92895317,14.141,,,,
60.9528656,60.93093491,60.88828278,60.87093353,-5.491646767,22.8740139,14.151,,,,
60.80576324,60.78879166,60.74210739,60.7286644,-5.490747452,22.81908798,14.161,,,,
60.6477623,60.64323044,60.58853149,60.58964539,-5.487963676,22.76416779,14.171,,,,
60.51208878,60.49103928,60.42937088,60.44605637,-5.489042282,22.70925522,14.181,,,,
60.35745239,60.35013962,60.29201508,60.29624939,-5.488322735,22.65435219,14.191,,,,
60.21130753,60.19351196,60.15182495,60.13810349,-5.487825871,22.59945488,14.201,,,,
60.06814194,60.05643463,60.00529099,60.00296021,-5.487437725,22.54456139,14.211,,,,
59.91028214,59.90799713,59.85239029,59.8629837,-5.486949444,22.48967361,14.221,,,,
59.76796722,59.75958252,59.70106888,59.71597672,-5.48625803,22.43478966,14.231,,,,
59.62013245,59.61766434,59.56668472,59.56307602,-5.485956192,22.37991142,14.241,,,,
59.45931244,59.46178436,59.42545319,59.41329575,-5.485590458,22.325037,14.251,,,,
59.32229233,59.32291412,59.27581024,59.27377319,-5.485616684,22.27016258,14.261,,,,
59.17217636,59.17442322,59.12209702,59.13130951,-5.484994888,22.21529198,14.271,,,,
59.01711655,59.01971436,58.97250748,58.98089981,-5.484714031,22.160429,14.281,,,,
58.87846756,58.87910843,58.83688354,58.82437897,-5.484488964,22.10556412,14.291,,,,
58.7254715,58.72339249,58.69497681,58.68085861,-5.484478951,22.05070496,14.301,,,,
58.57775116,58.57585526,58.54332352,58.5377121,-5.484742641,21.99584198,14.311,,,,
58.43692017,58.42878723,58.38880157,58.39237595,-5.483969212,21.94098282,14.321,,,,
58.28013229,58.27825928,58.23749542,58.24106216,-5.483471394,21.88612938,14.331,,,,
58.14462662,58.13725662,58.10285568,58.08345413,-5.483504295,21.83127594,14.341,,,,
57.99843597,57.98035049,57.96247482,57.94232941,-5.483620167,21.77642632,14.351,,,,
57.84319687,57.84010696,57.81329346,57.79950714,-5.481588364,21.72157288,14.361,,,,
57.70914078,57.69146729,57.66075516,57.65390396,-5.482969761,21.66672325,14.371,,,,
57.55719376,57.54659271,57.50393677,57.50395584,-5.482278347,21.61188126,14.381,,,,
57.41614914,57.40104675,57.34481049,57.35131836,-5.48138237,21.55704498,14.391,,,,
57.26974869,57.25341415,57.20763779,57.20119476,-5.481198311,21.50221825,14.401,,,,
57.10878754,57.11658096,57.06637192,57.06367111,-5.481759548,21.4473877,14.411,,,,
56.97726059,56.96181107,56.919384,56.92089081,-5.48138237,21.39255714,14.421,,,,
56.82719421,56.82370377,56.76785278,56.77362061,-5.480497837,21.33773041,14.431,,,,
56.68164444,56.67437363,56.6123848,56.62213898,-5.47951746,21.28291512,14.441,,,,
56.53676605,56.53306961,56.45486832,56.46822739,-5.478412151,21.22810936,14.451,,,,
56.38645554,56.3845253,56.31064987,56.32076645,-5.477918148,21.17331314,14.461,,,,
56.25178146,56.23648834,56.1709671,56.1828804,-5.478485584,21.11851501,14.471,,,,
56.09995651,56.09697723,56.02709198,56.04072952,-5.477929592,21.06371689,14.481,,,,
55.95191193,55.94150925,55.87656021,55.89176941,-5.477113247,21.00892639,14.491,,,,
55.80912399,55.80303955,55.72309494,55.73960876,-5.475902081,20.95414543,14.501,,,,
55.65283203,55.64982605,55.56907272,55.58353424,-5.473419666,20.89937401,14.511,,,,
55.51817703,55.51147842,55.43369293,55.44805527,-5.475298405,20.84460831,14.521,,,,
55.36836243,55.36597443,55.29369354,55.30768204,-5.475250244,20.7898407,14.531,,,,
55.21100998,55.20738983,55.14575958,55.15919495,-5.472557068,20.735075,14.541,,,,
55.07294083,55.0702095,54.99400711,55.00664902,-5.473640919,20.68031502,14.551,,,,
54.91716385,54.91450119,54.83892822,54.85050583,-5.472674847,20.62556839,14.561,,,,
54.77579117,54.77548599,54.70102692,54.71389771,-5.473105431,20.57082367,14.571,,,,
54.63176346,54.62804413,54.56192017,54.57268524,-5.473188877,20.51607704,14.581,,,,
54.47511673,54.47171402,54.4155159,54.42375183,-5.470737457,20.46133041,14.591,,,,
54.33856964,54.33296585,54.26512527,54.27049637,-5.47188282,20.40658951,14.601,,,,
54.18829346,54.1751976,54.11156845,54.11679077,-5.471623898,20.35186005,14.611,,,,
54.04713821,54.04231262,53.97578812,53.98044586,-5.471569061,20.29713249,14.621,,,,
53.90836334,53.89257813,53.83875275,53.83940125,-5.471716404,20.24239922,14.631,,,,
53.75612259,53.74214935,53.69474792,53.69083786,-5.471446514,20.18766785,14.641,,,,
53.61627197,53.60163116,53.54661179,53.53775787,-5.470575809,20.1329422,14.651,,,,
53.47081757,53.44993591,53.39554596,53.38146591,-5.469816208,20.07822418,14.661,,,,
53.32036972,53.31387329,53.24623871,53.24810028,-5.469732761,20.02351189,14.671,,,,
53.186203,53.16083527,53.11140442,53.10824966,-5.470267296,19.96879578,14.681,,,,
53.03717804,53.01916504,52.9708252,52.96131134,-5.470139503,19.91407776,14.691,,,,
52.88935089,52.87643814,52.82568359,52.80899429,-5.469483376,19.85936546,14.701,,,,
52.74939346,52.72655487,52.67708588,52.65282822,-5.468649387,19.80465889,14.711,,,,
52.59035492,52.58778763,52.52346802,52.51256943,-5.468146324,19.74995995,14.721,,,,
52.45705795,52.43199539,52.38505936,52.3734436,-5.468569756,19.69526291,14.731,,,,
52.31178665,52.2947731,52.24744797,52.22783661,-5.468601704,19.64056015,14.741,,,,
52.15155029,52.15000534,52.10502243,52.07616425,-5.468001842,19.58586311,14.751,,,,
52.01798248,52.00255585,51.95783615,51.91915131,-5.467218399,19.53116989,14.761,,,,
51.86506653,51.86169815,51.8054657,51.78409195,-5.466729164,19.47648621,14.771,,,,
51.71730423,51.70624924,51.66170502,51.64400864,-5.46687746,19.42180443,14.781,,,,
51.57821655,51.57113647,51.52499008,51.49752426,-5.466724396,19.36712074,14.791,,,,
51.42348099,51.42368698,51.3842392,51.34536743,-5.466043949,19.31244087,14.801,,,,
51.28054428,51.27706146,51.23506546,51.20521545,-5.46570015,19.25776863,14.811,,,,
51.13624954,51.13647842,51.08107758,51.07084274,-5.465118885,19.2030983,14.821,,,,
50.97846985,50.98130417,50.93697357,50.92886734,-5.464730263,19.14843559,14.831,,,,
50.83784485,50.83658981,50.79708099,50.77692795,-5.464630127,19.09377289,14.841,,,,
50.69129181,50.68904495,50.65520477,50.6211853,-5.463657379,19.03911591,14.851,,,,
50.5319252,50.53226852,50.50344849,50.48537064,-5.461410999,18.98446655,14.861,,,,
50.39789963,50.3936348,50.34629059,50.34585571,-5.462853909,18.9298172,14.871,,,,
50.24803925,50.23829651,50.20686722,50.19994736,-5.462411404,18.87517738,14.881,,,,
50.1011734,50.09765625,50.06674194,50.04512787,-5.462213516,18.82053757,14.891,,,,
49.9611969,49.94859314,49.92420959,49.89548874,-5.461164474,18.76590538,14.901,,,,
49.80731964,49.7984314,49.77254486,49.75831985,-5.46123457,18.71127892,14.911,,,,
49.67024994,49.65803909,49.61604309,49.61765671,-5.460452557,18.65665245,14.921,,,,
49.52505493,49.49959564,49.47234344,49.47165298,-5.45979023,18.60203743,14.931,,,,
49.37210846,49.36770248,49.33460617,49.31745148,-5.459703445,18.54742432,14.941,,,,
49.23679352,49.21541595,49.19340515,49.17018127,-5.458865166,18.49281502,14.951,,,,
49.08602524,49.07407379,49.04395676,49.03339005,-5.45890522,18.43820953,14.961,,,,
48.94465637,48.93081284,48.8894043,48.89265823,-5.458250999,18.38360786,14.971,,,,
48.80272293,48.78131485,48.74220657,48.74726105,-5.45747757,18.32901382,14.981,,,,
48.64402008,48.6451683,48.60752106,48.59440231,-5.457341194,18.2744236,14.991,,,,
48.51343536,48.48984528,48.46801376,48.44683456,-5.456829071,18.21983528,15.001,,,,
48.36600494,48.35310364,48.32115936,48.31051254,-5.456820488,18.16525078,15.011,,,,
48.21230698,48.20833969,48.16820145,48.16926956,-5.456387043,18.11067009,15.021,,,,
48.07578278,48.06080627,48.010849,48.02383041,-5.455533504,18.05609322,15.031,,,,
47.9202919,47.92016983,47.87295151,47.87286377,-5.45501852,18.00152588,15.041,,,,
47.78237915,47.76358032,47.73372269,47.73014832,-5.45513916,17.94696045,15.051,,,,
47.639328,47.6321106,47.58892441,47.59414673,-5.455124378,17.8923912,15.061,,,,
47.48191452,47.4850235,47.43815994,47.45289993,-5.454614639,17.83782768,15.071,,,,
47.34710312,47.34020615,47.28196335,47.3062706,-5.453923225,17.78326797,15.081,,,,
47.19610214,47.19602966,47.13244629,47.15684891,-5.45291853,17.7287159,15.091,,,,
47.04917908,47.04520798,46.99556732,47.00901031,-5.453361511,17.67416954,15.101,,,,
46.9105072,46.90977478,46.85379791,46.8735199,-5.453468323,17.61961937,15.111,,,,
46.75774002,46.75928116,46.70594025,46.73268509,-5.453136921,17.56507111,15.121,,,,
46.61267471,46.61022186,46.55072403,46.58463287,-5.452653885,17.51052666,15.131,,,,
46.46846771,46.46478653,46.39945221,46.43418121,-5.451478481,17.45598793,15.141,,,,
46.31072617,46.30934906,46.26376343,46.28548431,-5.449695587,17.40145683,15.151,,,,
46.17994308,46.17375183,46.12194824,46.14777374,-5.452147484,17.34692001,15.161,,,,
46.03364944,46.02189255,45.97530365,46.00592041,-5.451756954,17.2923851,15.171,,,,
45.88501358,45.87966919,45.82196808,45.85752487,-5.451261997,17.237854,15.181,,,,
45.74636459,45.73181534,45.66708755,45.70735931,-5.4501791,17.18333054,15.191,,,,
45.59062195,45.58844757,45.52975464,45.55565262,-5.4498806,17.1288166,15.201,,,,
45.45829773,45.44790268,45.39204788,45.4200592,-5.450496674,17.07429695,15.211,,,,
45.3158226,45.29212189,45.24885559,45.27941513,-5.450335503,17.01977921,15.221,,,,
45.16179276,45.155056,45.09902191,45.13229752,-5.447648525,16.96526146,15.231,,,,
45.02820587,45.00444031,44.94657516,44.98239517,-5.448804855,16.91075134,15.241,,,,
44.87494659,44.86478806,44.79081726,44.82884979,-5.447999001,16.85625076,15.251,,,,
44.73865128,44.7171669,44.65644455,44.68345642,-5.44790554,16.80175781,15.261,,,,
44.59708405,44.56805801,44.51787567,44.54504013,-5.448589802,16.74726105,15.271,,,,
44.43930817,44.43283844,44.37397766,44.4015007,-5.448209286,16.69276047,15.281,,,,
44.30540085,44.27859116,44.22498322,44.25283813,-5.447474003,16.63826561,15.291,,,,
44.15528107,44.14321518,44.07292175,44.10085678,-5.446575165,16.58377838,15.301,,,,
44.01333618,43.99144745,43.91778946,43.94547272,-5.445789337,16.52930069,15.311,,,,
43.86615372,43.85539246,43.76457977,43.78861618,-5.445587158,16.47483063,15.321,,,,
43.70902634,43.70798492,43.6293335,43.65168762,-5.443506241,16.42036438,15.331,,,,
43.57698441,43.5611496,43.48814392,43.50851059,-5.446016788,16.3658886,15.341,,,,
43.42644882,43.42179108,43.34370804,43.361866,-5.445394039,16.31141663,15.351,,,,
43.2787323,43.26995087,43.19331741,43.20900345,-5.44276619,16.25695038,15.361,,,,
43.13516617,43.13383102,43.04139328,43.05430984,-5.443841934,16.20248985,15.371,,,,
42.97597504,42.9810791,42.90024948,42.91283035,-5.443778992,16.14803886,15.381,,,,
42.84283447,42.83865738,42.7623291,42.77112579,-5.44459486,16.09358025,15.391,,,,
42.69641495,42.69532013,42.6213913,42.62591553,-5.444219589,16.03911972,15.401,,,,
42.54114532,42.53745651,42.47367096,42.47352982,-5.441577911,15.98466587,15.411,,,,
42.40459824,42.40036392,42.32268906,42.32055283,-5.443508148,15.93021584,15.421,,,,
42.25276184,42.24710464,42.18155289,42.18643951,-5.443052769,15.87577248,15.431,,,,
42.10351944,42.09937668,42.04241943,42.04197311,-5.443858624,15.82132339,15.441,,,,
41.96629333,41.95701599,41.9006691,41.89389038,-5.443224907,15.76687241,15.451,,,,
41.81363678,41.80287552,41.75354767,41.7428093,-5.441153049,15.71242809,15.461,,,,
41.67789459,41.66763687,41.59939575,41.61203003,-5.442467213,15.65798759,15.471,,,,
41.53549576,41.51559067,41.4626503,41.47556686,-5.442541599,15.603549,15.481,,,,
41.38071823,41.37254715,41.3239975,41.32954407,-5.442728996,15.54910755,15.491,,,,
41.24759293,41.23036194,41.18212128,41.17880249,-5.442036152,15.49466801,15.501,,,,
41.10153198,41.0789299,41.0358696,41.0289917,-5.441239834,15.44023609,15.511,,,,
40.95167542,40.94433212,40.88197327,40.8961525,-5.441282749,15.38580894,15.521,,,,
40.81691742,40.79135132,40.74551773,40.75769806,-5.441212177,15.33138275,15.531,,,,
40.66720581,40.65402603,40.60873795,40.6112442,-5.441226959,15.2769556,15.541,,,,
40.52338409,40.5112915,40.46770477,40.45904922,-5.440632343,15.22253036,15.551,,,,
40.38360214,40.36225128,40.32197952,40.31350708,-5.439874172,15.16811371,15.561,,,,
40.22676468,40.22647095,40.16918564,40.17993927,-5.439706326,15.11370087,15.571,,,,
40.09512329,40.07293701,40.03256989,40.03927994,-5.439628601,15.05928993,15.581,,,,
39.95088577,39.93743896,39.89700699,39.89189148,-5.439455032,15.00487804,15.591,,,,
39.79549789,39.79373169,39.75684357,39.73849487,-5.436656475,14.95047283,15.601,,,,
39.66260529,39.64788055,39.61022186,39.59911728,-5.438323021,14.89607239,15.611,,,,
39.5117569,39.51010513,39.45806122,39.46461105,-5.437937737,14.84167576,15.621,,,,
39.3651619,39.35676575,39.31554794,39.32229996,-5.437666893,14.78728294,15.631,,,,
39.22737885,39.21954727,39.1799736,39.17308807,-5.437429905,14.73289108,15.641,,,,
39.07304001,39.07368088,39.04071426,39.01856995,-5.436742783,14.6785059,15.651,,,,
38.93148422,38.92518616,38.8916893,38.88401031,-5.436713219,14.62412357,15.661,,,,
38.78806305,38.78681564,38.73878479,38.7469902,-5.436066628,14.56974411,15.671,,,,
38.63035965,38.63305283,38.59367371,38.60298157,-5.435532093,14.51537132,15.681,,,,
38.49275208,38.4925499,38.45633316,38.44990158,-5.435548782,14.46099949,15.691,,,,
38.34532928,38.34553528,38.31649017,38.29859161,-5.43468523,14.40663147,15.701,,,,
38.1859436,38.19017029,38.16645813,38.16114426,-5.432806969,14.35226917,15.711,,,,
38.05190277,38.05295563,38.01135254,38.01989746,-5.434364319,14.29790497,15.721,,,,
37.90145874,37.89846802,37.86881638,37.87314606,-5.433813572,14.24354935,15.731,,,,
37.75810242,37.75818634,37.73127365,37.7174263,-5.433882713,14.18919468,15.741,,,,
37.6181488,37.61062622,37.59004593,37.57754517,-5.433419228,14.13484383,15.751,,,,
37.46492386,37.46249771,37.44014359,37.43890762,-5.433483124,14.08049393,15.761,,,,
37.32838058,37.32392883,37.28588486,37.2966423,-5.432799339,14.02614594,15.771,,,,
37.18326569,37.16673279,37.13933182,37.14986038,-5.432033539,13.97180653,15.781,,,,
37.03438568,37.03550339,37.00446701,36.99491501,-5.432218075,13.91746807,15.791,,,,
36.89937592,36.884655,36.86539078,36.85502243,-5.431899071,13.86313343,15.801,,,,
36.75001907,36.74134445,36.71818924,36.71678162,-5.431978703,13.80879784,15.811,,,,
36.60977554,36.60026932,36.56617737,36.57445908,-5.431413651,13.7544651,15.821,,,,
36.46852875,36.4522934,36.41079712,36.4287796,-5.430699348,13.70013809,15.831,,,,
36.31320953,36.31575012,36.27423477,36.27700043,-5.428164482,13.64581871,15.841,,,,
36.18212128,36.16062164,36.13833237,36.13260269,-5.430254936,13.59150028,15.851,,,,
36.03434753,36.02855301,35.99562836,35.99631882,-5.430490494,13.53717995,15.861,,,,
35.88526154,35.88427734,35.84686279,35.85479355,-5.430210114,13.48286057,15.871,,,,
35.7490654,35.7375679,35.69377136,35.7091217,-5.429498196,13.42854595,15.881,,,,
35.5931282,35.59701157,35.54072571,35.56020355,-5.429273129,13.37423897,15.891,,,,
35.46083832,35.44614792,35.40793228,35.40897751,-5.428611279,13.31993771,15.901,,,,
35.3152504,35.31241226,35.26978683,35.27489471,-5.4290061,13.26563358,15.911,,,,
35.15706635,35.16482162,35.1245575,35.13437653,-5.428959846,13.21132851,15.921,,,,
35.02253723,35.02054977,34.97311783,34.98796082,-5.428502083,13.15702438,15.931,,,,
